outcome,feature_set,model,fpr,tpr,threshold,auc
default,app,"Logistic (app, calibrated)",0.03373015873015873,0.12429378531073447,0.07454706325196611,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.03418803418803419,0.12429378531073447,0.07363785860497356,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.0347985347985348,0.12429378531073447,0.07340478254571292,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.035103785103785104,0.12429378531073447,0.0727838107868167,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.03571428571428571,0.12429378531073447,0.07257978985612129,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.03571428571428571,0.12994350282485875,0.07253066688400071,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.036935286935286936,0.12994350282485875,0.07138467008957296,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.03708791208791209,0.12994350282485875,0.07137048652707578,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.03739316239316239,0.13559322033898305,0.07136451066001555,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.03830891330891331,0.13559322033898305,0.07092116090632097,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.03876678876678877,0.13559322033898305,0.07013942444484014,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.03907203907203907,0.13559322033898305,0.07004247642328547,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.039224664224664224,0.13559322033898305,0.0700211694482484,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.039987789987789985,0.13559322033898305,0.06996877995394002,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.04044566544566545,0.13559322033898305,0.06929180799671086,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.04242979242979243,0.13559322033898305,0.06913788140927306,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.042735042735042736,0.13559322033898305,0.06745238996937136,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.043345543345543344,0.13559322033898305,0.06679417677933684,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.04548229548229548,0.13559322033898305,0.06580454807593972,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.045940170940170943,0.13559322033898305,0.06507245755945182,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.04655067155067155,0.13559322033898305,0.06447691405138214,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.046703296703296704,0.13559322033898305,0.06435955909824201,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.04731379731379731,0.13559322033898305,0.06391672221560049,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.04777167277167277,0.13559322033898305,0.06334668217860949,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.048382173382173384,0.14124293785310735,0.06291837225267777,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.04868742368742369,0.14124293785310735,0.06288205608869266,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.050213675213675216,0.15254237288135594,0.06282592281108287,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.05067155067155067,0.15254237288135594,0.06257687904203427,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.050976800976800976,0.15254237288135594,0.0621073864607203,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.05128205128205128,0.15254237288135594,0.061830621533786045,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.051739926739926737,0.15254237288135594,0.06116639107385968,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.05204517704517705,0.15254237288135594,0.06097372524083626,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.053266178266178264,0.15819209039548024,0.06094468804215145,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.05357142857142857,0.15819209039548024,0.059972327222701495,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.054181929181929184,0.15819209039548024,0.05968314403647788,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.062423687423687424,0.1751412429378531,0.059613774551528345,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.06257631257631258,0.1751412429378531,0.05944159343560858,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.07509157509157509,0.1807909604519774,0.05903887150828295,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.07524420024420024,0.1807909604519774,0.058934351797022555,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.07722832722832723,0.1807909604519774,0.05891380212043869,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.07768620268620269,0.1864406779661017,0.05830174595783209,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.0786019536019536,0.1864406779661017,0.05811067994498546,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.07982295482295482,0.1864406779661017,0.0580030744682297,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.08043345543345544,0.1864406779661017,0.057961410821037763,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.08058608058608059,0.1864406779661017,0.057893464967649244,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.08134920634920635,0.1864406779661017,0.05776520001146453,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.08180708180708181,0.1864406779661017,0.05766912753968684,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.08211233211233211,0.1864406779661017,0.05738730718596926,0.6763600884363596
