outcome,feature_set,model,threshold,precision,recall,f1,accuracy,specificity,TP,FP,TN,FN
default,full,LDA,0.01,0.06831983805668017,0.7627118644067796,0.12540640966093825,0.7201664437509289,0.719017094017094,135,1841,4711,42
default,full,LDA,0.02,0.08351976137211037,0.632768361581921,0.14756258234519104,0.8076980234804577,0.8124236874236874,112,1229,5323,65
default,full,LDA,0.03,0.09315589353612168,0.5536723163841808,0.1594792514239219,0.8464853618665478,0.8543956043956044,98,954,5598,79
default,full,LDA,0.04,0.10236220472440945,0.5141242937853108,0.17073170731707316,0.8686283251597563,0.8782051282051282,91,798,5754,86
default,full,LDA,0.05,0.10785619174434088,0.4576271186440678,0.17456896551724138,0.8861643632040422,0.8977411477411478,81,670,5882,96
default,full,LDA,0.06,0.11428571428571428,0.4293785310734463,0.18052256532066507,0.8974587605884975,0.9101037851037851,76,589,5963,101
default,full,LDA,0.07,0.11979166666666667,0.3898305084745763,0.18326693227091634,0.9086045474810521,0.9226190476190477,69,507,6045,108
default,full,LDA,0.08,0.12667946257197696,0.3728813559322034,0.18911174785100288,0.9158864615841878,0.9305555555555556,66,455,6097,111
default,full,LDA,0.09,0.1315240083507307,0.3559322033898305,0.19207317073170732,0.921236439292614,0.9365079365079365,63,416,6136,114
default,full,LDA,0.1,0.12641083521444696,0.3163841807909605,0.1806451612903226,0.9245058701144301,0.9409340659340659,56,387,6165,121
default,full,LDA,0.11,0.12971698113207547,0.3107344632768362,0.18302828618968386,0.9270322484767425,0.9436813186813187,55,369,6183,122
default,full,LDA,0.12,0.12755102040816327,0.2824858757062147,0.1757469244288225,0.9303016792985584,0.9478021978021978,50,342,6210,127
default,full,LDA,0.13,0.12365591397849462,0.2598870056497175,0.16757741347905283,0.9320850052013672,0.9502442002442002,46,326,6226,131
default,full,LDA,0.14,0.12427745664739884,0.24293785310734464,0.1644359464627151,0.9350572150393818,0.9537545787545788,43,303,6249,134
default,full,LDA,0.15,0.1238390092879257,0.22598870056497175,0.16,0.9375835934016942,0.9568070818070818,40,283,6269,137
default,full,LDA,0.16,0.125,0.21468926553672316,0.15800415800415799,0.9398127507802051,0.9594017094017094,38,266,6286,139
default,full,LDA,0.17,0.12627986348122866,0.20903954802259886,0.1574468085106383,0.9411502452073116,0.960927960927961,37,256,6296,140
default,full,LDA,0.18,0.13284132841328414,0.2033898305084746,0.16071428571428573,0.9441224550453262,0.9641330891330891,36,235,6317,141
default,full,LDA,0.19,0.13076923076923078,0.192090395480226,0.1556064073226545,0.9451627284886313,0.9655067155067155,34,226,6326,143
default,full,LDA,0.2,0.12048192771084337,0.1694915254237288,0.1408450704225352,0.9456085599643335,0.9665750915750916,30,219,6333,147
default,full,LDA,0.21,0.11440677966101695,0.15254237288135594,0.13075060532687652,0.9466488334076386,0.9681013431013431,27,209,6343,150
default,full,LDA,0.22,0.12272727272727273,0.15254237288135594,0.13602015113350127,0.9490266012780503,0.9705433455433455,27,193,6359,150
default,full,LDA,0.23,0.12206572769953052,0.14689265536723164,0.1333333333333333,0.9497696537375538,0.9714590964590964,26,187,6365,151
default,full,LDA,0.24,0.12807881773399016,0.14689265536723164,0.1368421052631579,0.9512557586565612,0.972985347985348,26,177,6375,151
default,full,LDA,0.25,0.13471502590673576,0.14689265536723164,0.14054054054054055,0.9527418635755684,0.9745115995115995,26,167,6385,151
default,full,LDA,0.26,0.1358695652173913,0.14124293785310735,0.13850415512465375,0.9537821370188735,0.9757326007326007,25,159,6393,152
default,full,LDA,0.27,0.11560693641618497,0.11299435028248588,0.11428571428571427,0.9539307475107742,0.9766483516483516,20,153,6399,157
default,full,LDA,0.28,0.1130952380952381,0.10734463276836158,0.11014492753623188,0.9543765789864764,0.9772588522588522,19,149,6403,158
default,full,LDA,0.29,0.12025316455696203,0.10734463276836158,0.11343283582089553,0.9558626839054837,0.9787851037851037,19,139,6413,158
default,full,LDA,0.3,0.11258278145695365,0.096045197740113,0.10365853658536585,0.9563085153811859,0.9795482295482295,17,134,6418,160
default,full,LDA,0.31,0.1111111111111111,0.0903954802259887,0.09968847352024922,0.9570515678406896,0.9804639804639804,16,128,6424,161
default,full,LDA,0.32,0.11347517730496454,0.0903954802259887,0.10062893081761007,0.9574973993163918,0.9809218559218559,16,125,6427,161
default,full,LDA,0.33,0.11594202898550725,0.0903954802259887,0.10158730158730159,0.9579432307920939,0.9813797313797313,16,122,6430,161
default,full,LDA,0.34,0.11278195488721804,0.0847457627118644,0.0967741935483871,0.9583890622677961,0.9819902319902319,15,118,6434,162
default,full,LDA,0.35000000000000003,0.11023622047244094,0.07909604519774012,0.09210526315789473,0.958983504235399,0.9827533577533577,14,113,6439,163
default,full,LDA,0.36,0.10743801652892562,0.07344632768361582,0.087248322147651,0.959577946203002,0.9835164835164835,13,108,6444,164
default,full,LDA,0.37,0.11016949152542373,0.07344632768361582,0.08813559322033898,0.9600237776787042,0.9839743589743589,13,105,6447,164
default,full,LDA,0.38,0.1111111111111111,0.07344632768361582,0.08843537414965988,0.9601723881706048,0.9841269841269841,13,104,6448,164
default,full,LDA,0.39,0.11009174311926606,0.06779661016949153,0.08391608391608392,0.9610640511220092,0.9851953601953602,12,97,6455,165
default,full,LDA,0.4,0.11214953271028037,0.06779661016949153,0.08450704225352113,0.9613612721058107,0.9855006105006106,12,95,6457,165
default,full,LDA,0.41000000000000003,0.10784313725490197,0.062146892655367235,0.07885304659498207,0.9618071035815129,0.9861111111111112,11,91,6461,166
default,full,LDA,0.42,0.10416666666666667,0.05649717514124294,0.07326007326007326,0.9624015455491157,0.9868742368742369,10,86,6466,167
default,full,LDA,0.43,0.0967741935483871,0.05084745762711865,0.06666666666666668,0.9625501560410165,0.9871794871794872,9,84,6468,168
default,full,LDA,0.44,0.1,0.05084745762711865,0.06741573033707865,0.9629959875167187,0.9876373626373627,9,81,6471,168
default,full,LDA,0.45,0.09090909090909091,0.04519774011299435,0.06037735849056604,0.9629959875167187,0.9877899877899878,8,80,6472,169
default,full,LDA,0.46,0.08433734939759036,0.03954802259887006,0.053846153846153856,0.9634418189924209,0.9884004884004884,7,76,6476,170
default,full,LDA,0.47000000000000003,0.07317073170731707,0.03389830508474576,0.04633204633204633,0.9632932085005201,0.9884004884004884,6,76,6476,171
default,full,LDA,0.48,0.07692307692307693,0.03389830508474576,0.047058823529411764,0.9638876504681231,0.989010989010989,6,72,6480,171
default,full,LDA,0.49,0.08,0.03389830508474576,0.047619047619047616,0.9643334819438253,0.9894688644688645,6,69,6483,171
default,full,LDA,0.5,0.08450704225352113,0.03389830508474576,0.048387096774193554,0.9649279239114281,0.9900793650793651,6,65,6487,171
default,full,LDA,0.51,0.08695652173913043,0.03389830508474576,0.04878048780487805,0.9652251448952296,0.9903846153846154,6,63,6489,171
default,full,LDA,0.52,0.08823529411764706,0.03389830508474576,0.04897959183673469,0.9653737553871303,0.9905372405372406,6,62,6490,171
default,full,LDA,0.53,0.09523809523809523,0.03389830508474576,0.05,0.966116807846634,0.9913003663003663,6,57,6495,171
default,full,LDA,0.54,0.09836065573770492,0.03389830508474576,0.05042016806722689,0.9664140288304355,0.9916056166056166,6,55,6497,171
default,full,LDA,0.55,0.10344827586206896,0.03389830508474576,0.05106382978723404,0.9668598603061376,0.9920634920634921,6,52,6500,171
default,full,LDA,0.56,0.10714285714285714,0.03389830508474576,0.051502145922746774,0.967157081289939,0.9923687423687424,6,50,6502,171
default,full,LDA,0.5700000000000001,0.09259259259259259,0.02824858757062147,0.04329004329004329,0.967157081289939,0.9925213675213675,5,49,6503,172
default,full,LDA,0.58,0.07692307692307693,0.022598870056497175,0.034934497816593885,0.967157081289939,0.9926739926739927,4,48,6504,173
default,full,LDA,0.59,0.08163265306122448,0.022598870056497175,0.035398230088495575,0.9676029127656413,0.9931318681318682,4,45,6507,173
default,full,LDA,0.6,0.06382978723404255,0.01694915254237288,0.026785714285714284,0.9676029127656413,0.9932844932844933,3,44,6508,174
default,full,LDA,0.61,0.06382978723404255,0.01694915254237288,0.026785714285714284,0.9676029127656413,0.9932844932844933,3,44,6508,174
default,full,LDA,0.62,0.044444444444444446,0.011299435028248588,0.018018018018018018,0.9676029127656413,0.9934371184371185,2,43,6509,175
default,full,LDA,0.63,0.045454545454545456,0.011299435028248588,0.01809954751131222,0.967751523257542,0.9935897435897436,2,42,6510,175
default,full,LDA,0.64,0.045454545454545456,0.011299435028248588,0.01809954751131222,0.967751523257542,0.9935897435897436,2,42,6510,175
default,full,LDA,0.65,0.045454545454545456,0.011299435028248588,0.01809954751131222,0.967751523257542,0.9935897435897436,2,42,6510,175
default,full,LDA,0.66,0.046511627906976744,0.011299435028248588,0.01818181818181818,0.9679001337494427,0.9937423687423688,2,41,6511,175
default,full,LDA,0.67,0.047619047619047616,0.011299435028248588,0.0182648401826484,0.9680487442413435,0.9938949938949939,2,40,6512,175
default,full,LDA,0.68,0.05128205128205128,0.011299435028248588,0.01851851851851852,0.9684945757170457,0.9943528693528694,2,37,6515,175
default,full,LDA,0.6900000000000001,0.05405405405405406,0.011299435028248588,0.018691588785046728,0.968791796700847,0.9946581196581197,2,35,6517,175
default,full,LDA,0.7000000000000001,0.05555555555555555,0.011299435028248588,0.018779342723004692,0.9689404071927478,0.9948107448107448,2,34,6518,175
default,full,LDA,0.71,0.06451612903225806,0.011299435028248588,0.01923076923076923,0.9696834596522514,0.9955738705738706,2,29,6523,175
default,full,LDA,0.72,0.06666666666666667,0.011299435028248588,0.019323671497584544,0.9698320701441522,0.9957264957264957,2,28,6524,175
default,full,LDA,0.73,0.06666666666666667,0.011299435028248588,0.019323671497584544,0.9698320701441522,0.9957264957264957,2,28,6524,175
default,full,LDA,0.74,0.037037037037037035,0.005649717514124294,0.009803921568627449,0.9699806806360529,0.996031746031746,1,26,6526,176
default,full,LDA,0.75,0.041666666666666664,0.005649717514124294,0.009950248756218907,0.9704265121117551,0.9964896214896215,1,23,6529,176
default,full,LDA,0.76,0.041666666666666664,0.005649717514124294,0.009950248756218907,0.9704265121117551,0.9964896214896215,1,23,6529,176
default,full,LDA,0.77,0.043478260869565216,0.005649717514124294,0.009999999999999998,0.9705751226036559,0.9966422466422467,1,22,6530,176
default,full,LDA,0.78,0.045454545454545456,0.005649717514124294,0.010050251256281407,0.9707237330955566,0.9967948717948718,1,21,6531,176
default,full,LDA,0.79,0.045454545454545456,0.005649717514124294,0.010050251256281407,0.9707237330955566,0.9967948717948718,1,21,6531,176
default,full,LDA,0.8,0.047619047619047616,0.005649717514124294,0.0101010101010101,0.9708723435874572,0.996947496947497,1,20,6532,176
default,full,LDA,0.81,0.047619047619047616,0.005649717514124294,0.0101010101010101,0.9708723435874572,0.996947496947497,1,20,6532,176
default,full,LDA,0.8200000000000001,0.05555555555555555,0.005649717514124294,0.010256410256410255,0.9713181750631594,0.9974053724053724,1,17,6535,176
default,full,LDA,0.8300000000000001,0.058823529411764705,0.005649717514124294,0.010309278350515462,0.9714667855550602,0.9975579975579976,1,16,6536,176
default,full,LDA,0.84,0.0,0.0,0.0,0.9713181750631594,0.9975579975579976,0,16,6536,177
default,full,LDA,0.85,0.0,0.0,0.0,0.9714667855550602,0.9977106227106227,0,15,6537,177
default,full,LDA,0.86,0.0,0.0,0.0,0.9716153960469609,0.9978632478632479,0,14,6538,177
default,full,LDA,0.87,0.0,0.0,0.0,0.9720612275226631,0.9983211233211233,0,11,6541,177
default,full,LDA,0.88,0.0,0.0,0.0,0.9722098380145638,0.9984737484737485,0,10,6542,177
default,full,LDA,0.89,0.0,0.0,0.0,0.9723584485064646,0.9986263736263736,0,9,6543,177
default,full,LDA,0.9,0.0,0.0,0.0,0.9723584485064646,0.9986263736263736,0,9,6543,177
default,full,LDA,0.91,0.0,0.0,0.0,0.972655669490266,0.9989316239316239,0,7,6545,177
default,full,LDA,0.92,0.0,0.0,0.0,0.9728042799821668,0.9990842490842491,0,6,6546,177
default,full,LDA,0.93,0.0,0.0,0.0,0.9728042799821668,0.9990842490842491,0,6,6546,177
default,full,LDA,0.9400000000000001,0.0,0.0,0.0,0.9728042799821668,0.9990842490842491,0,6,6546,177
default,full,LDA,0.9500000000000001,0.0,0.0,0.0,0.9728042799821668,0.9990842490842491,0,6,6546,177
default,full,LDA,0.96,0.0,0.0,0.0,0.9728042799821668,0.9990842490842491,0,6,6546,177
default,full,LDA,0.97,0.0,0.0,0.0,0.9729528904740675,0.9992368742368742,0,5,6547,177
default,full,LDA,0.98,0.0,0.0,0.0,0.9729528904740675,0.9992368742368742,0,5,6547,177
default,full,LDA,0.99,0.0,0.0,0.0,0.9729528904740675,0.9992368742368742,0,5,6547,177
default,full,KNN,0.01,0.05943450663589152,0.5819209039548022,0.10785340314136126,0.7467677218011591,0.7512210012210012,103,1630,4922,74
default,full,KNN,0.02,0.05943450663589152,0.5819209039548022,0.10785340314136126,0.7467677218011591,0.7512210012210012,103,1630,4922,74
default,full,KNN,0.03,0.05943450663589152,0.5819209039548022,0.10785340314136126,0.7467677218011591,0.7512210012210012,103,1630,4922,74
default,full,KNN,0.04,0.05943450663589152,0.5819209039548022,0.10785340314136126,0.7467677218011591,0.7512210012210012,103,1630,4922,74
default,full,KNN,0.05,0.05943450663589152,0.5819209039548022,0.10785340314136126,0.7467677218011591,0.7512210012210012,103,1630,4922,74
default,full,KNN,0.06,0.05943450663589152,0.5819209039548022,0.10785340314136126,0.7467677218011591,0.7512210012210012,103,1630,4922,74
default,full,KNN,0.07,0.1038961038961039,0.2711864406779661,0.1502347417840376,0.9193045028979046,0.9368131868131868,48,414,6138,129
default,full,KNN,0.08,0.1038961038961039,0.2711864406779661,0.1502347417840376,0.9193045028979046,0.9368131868131868,48,414,6138,129
default,full,KNN,0.09,0.1038961038961039,0.2711864406779661,0.1502347417840376,0.9193045028979046,0.9368131868131868,48,414,6138,129
default,full,KNN,0.1,0.1038961038961039,0.2711864406779661,0.1502347417840376,0.9193045028979046,0.9368131868131868,48,414,6138,129
default,full,KNN,0.11,0.1038961038961039,0.2711864406779661,0.1502347417840376,0.9193045028979046,0.9368131868131868,48,414,6138,129
default,full,KNN,0.12,0.1038961038961039,0.2711864406779661,0.1502347417840376,0.9193045028979046,0.9368131868131868,48,414,6138,129
default,full,KNN,0.13,0.1038961038961039,0.2711864406779661,0.1502347417840376,0.9193045028979046,0.9368131868131868,48,414,6138,129
default,full,KNN,0.14,0.10833333333333334,0.07344632768361582,0.08754208754208756,0.9597265566949027,0.9836691086691086,13,107,6445,164
default,full,KNN,0.15,0.10833333333333334,0.07344632768361582,0.08754208754208756,0.9597265566949027,0.9836691086691086,13,107,6445,164
default,full,KNN,0.16,0.10833333333333334,0.07344632768361582,0.08754208754208756,0.9597265566949027,0.9836691086691086,13,107,6445,164
default,full,KNN,0.17,0.10833333333333334,0.07344632768361582,0.08754208754208756,0.9597265566949027,0.9836691086691086,13,107,6445,164
default,full,KNN,0.18,0.10833333333333334,0.07344632768361582,0.08754208754208756,0.9597265566949027,0.9836691086691086,13,107,6445,164
default,full,KNN,0.19,0.10833333333333334,0.07344632768361582,0.08754208754208756,0.9597265566949027,0.9836691086691086,13,107,6445,164
default,full,KNN,0.2,0.10833333333333334,0.07344632768361582,0.08754208754208756,0.9597265566949027,0.9836691086691086,13,107,6445,164
default,full,KNN,0.21,0.12121212121212122,0.022598870056497175,0.03809523809523809,0.9699806806360529,0.9955738705738706,4,29,6523,173
default,full,KNN,0.22,0.12121212121212122,0.022598870056497175,0.03809523809523809,0.9699806806360529,0.9955738705738706,4,29,6523,173
default,full,KNN,0.23,0.12121212121212122,0.022598870056497175,0.03809523809523809,0.9699806806360529,0.9955738705738706,4,29,6523,173
default,full,KNN,0.24,0.12121212121212122,0.022598870056497175,0.03809523809523809,0.9699806806360529,0.9955738705738706,4,29,6523,173
default,full,KNN,0.25,0.12121212121212122,0.022598870056497175,0.03809523809523809,0.9699806806360529,0.9955738705738706,4,29,6523,173
default,full,KNN,0.26,0.12121212121212122,0.022598870056497175,0.03809523809523809,0.9699806806360529,0.9955738705738706,4,29,6523,173
default,full,KNN,0.27,0.0,0.0,0.0,0.9731015009659681,0.9993894993894994,0,4,6548,177
default,full,KNN,0.28,0.0,0.0,0.0,0.9731015009659681,0.9993894993894994,0,4,6548,177
default,full,KNN,0.29,0.0,0.0,0.0,0.9731015009659681,0.9993894993894994,0,4,6548,177
default,full,KNN,0.3,0.0,0.0,0.0,0.9731015009659681,0.9993894993894994,0,4,6548,177
default,full,KNN,0.31,0.0,0.0,0.0,0.9731015009659681,0.9993894993894994,0,4,6548,177
default,full,KNN,0.32,0.0,0.0,0.0,0.9731015009659681,0.9993894993894994,0,4,6548,177
default,full,KNN,0.33,0.0,0.0,0.0,0.9731015009659681,0.9993894993894994,0,4,6548,177
default,full,KNN,0.34,0.0,0.0,0.0,0.9735473324416704,0.9998473748473748,0,1,6551,177
default,full,KNN,0.35000000000000003,0.0,0.0,0.0,0.9735473324416704,0.9998473748473748,0,1,6551,177
default,full,KNN,0.36,0.0,0.0,0.0,0.9735473324416704,0.9998473748473748,0,1,6551,177
default,full,KNN,0.37,0.0,0.0,0.0,0.9735473324416704,0.9998473748473748,0,1,6551,177
default,full,KNN,0.38,0.0,0.0,0.0,0.9735473324416704,0.9998473748473748,0,1,6551,177
default,full,KNN,0.39,0.0,0.0,0.0,0.9735473324416704,0.9998473748473748,0,1,6551,177
default,full,KNN,0.4,0.0,0.0,0.0,0.9735473324416704,0.9998473748473748,0,1,6551,177
default,full,KNN,0.41000000000000003,0.0,0.0,0.0,0.9736959429335711,1.0,0,0,6552,177
default,full,KNN,0.42,0.0,0.0,0.0,0.9736959429335711,1.0,0,0,6552,177
default,full,KNN,0.43,0.0,0.0,0.0,0.9736959429335711,1.0,0,0,6552,177
default,full,KNN,0.44,0.0,0.0,0.0,0.9736959429335711,1.0,0,0,6552,177
default,full,KNN,0.45,0.0,0.0,0.0,0.9736959429335711,1.0,0,0,6552,177
default,full,KNN,0.46,0.0,0.0,0.0,0.9736959429335711,1.0,0,0,6552,177
default,full,KNN,0.47000000000000003,0.0,0.0,0.0,0.9736959429335711,1.0,0,0,6552,177
default,full,KNN,0.48,0.0,0.0,0.0,0.9736959429335711,1.0,0,0,6552,177
default,full,KNN,0.49,0.0,0.0,0.0,0.9736959429335711,1.0,0,0,6552,177
default,full,KNN,0.5,0.0,0.0,0.0,0.9736959429335711,1.0,0,0,6552,177
default,full,KNN,0.51,0.0,0.0,0.0,0.9736959429335711,1.0,0,0,6552,177
default,full,KNN,0.52,0.0,0.0,0.0,0.9736959429335711,1.0,0,0,6552,177
default,full,KNN,0.53,0.0,0.0,0.0,0.9736959429335711,1.0,0,0,6552,177
default,full,KNN,0.54,0.0,0.0,0.0,0.9736959429335711,1.0,0,0,6552,177
default,full,KNN,0.55,0.0,0.0,0.0,0.9736959429335711,1.0,0,0,6552,177
default,full,KNN,0.56,0.0,0.0,0.0,0.9736959429335711,1.0,0,0,6552,177
default,full,KNN,0.5700000000000001,0.0,0.0,0.0,0.9736959429335711,1.0,0,0,6552,177
default,full,KNN,0.58,0.0,0.0,0.0,0.9736959429335711,1.0,0,0,6552,177
default,full,KNN,0.59,0.0,0.0,0.0,0.9736959429335711,1.0,0,0,6552,177
default,full,KNN,0.6,0.0,0.0,0.0,0.9736959429335711,1.0,0,0,6552,177
default,full,KNN,0.61,0.0,0.0,0.0,0.9736959429335711,1.0,0,0,6552,177
default,full,KNN,0.62,0.0,0.0,0.0,0.9736959429335711,1.0,0,0,6552,177
default,full,KNN,0.63,0.0,0.0,0.0,0.9736959429335711,1.0,0,0,6552,177
default,full,KNN,0.64,0.0,0.0,0.0,0.9736959429335711,1.0,0,0,6552,177
default,full,KNN,0.65,0.0,0.0,0.0,0.9736959429335711,1.0,0,0,6552,177
default,full,KNN,0.66,0.0,0.0,0.0,0.9736959429335711,1.0,0,0,6552,177
default,full,KNN,0.67,0.0,0.0,0.0,0.9736959429335711,1.0,0,0,6552,177
default,full,KNN,0.68,0.0,0.0,0.0,0.9736959429335711,1.0,0,0,6552,177
default,full,KNN,0.6900000000000001,0.0,0.0,0.0,0.9736959429335711,1.0,0,0,6552,177
default,full,KNN,0.7000000000000001,0.0,0.0,0.0,0.9736959429335711,1.0,0,0,6552,177
default,full,KNN,0.71,0.0,0.0,0.0,0.9736959429335711,1.0,0,0,6552,177
default,full,KNN,0.72,0.0,0.0,0.0,0.9736959429335711,1.0,0,0,6552,177
default,full,KNN,0.73,0.0,0.0,0.0,0.9736959429335711,1.0,0,0,6552,177
default,full,KNN,0.74,0.0,0.0,0.0,0.9736959429335711,1.0,0,0,6552,177
default,full,KNN,0.75,0.0,0.0,0.0,0.9736959429335711,1.0,0,0,6552,177
default,full,KNN,0.76,0.0,0.0,0.0,0.9736959429335711,1.0,0,0,6552,177
default,full,KNN,0.77,0.0,0.0,0.0,0.9736959429335711,1.0,0,0,6552,177
default,full,KNN,0.78,0.0,0.0,0.0,0.9736959429335711,1.0,0,0,6552,177
default,full,KNN,0.79,0.0,0.0,0.0,0.9736959429335711,1.0,0,0,6552,177
default,full,KNN,0.8,0.0,0.0,0.0,0.9736959429335711,1.0,0,0,6552,177
default,full,KNN,0.81,0.0,0.0,0.0,0.9736959429335711,1.0,0,0,6552,177
default,full,KNN,0.8200000000000001,0.0,0.0,0.0,0.9736959429335711,1.0,0,0,6552,177
default,full,KNN,0.8300000000000001,0.0,0.0,0.0,0.9736959429335711,1.0,0,0,6552,177
default,full,KNN,0.84,0.0,0.0,0.0,0.9736959429335711,1.0,0,0,6552,177
default,full,KNN,0.85,0.0,0.0,0.0,0.9736959429335711,1.0,0,0,6552,177
default,full,KNN,0.86,0.0,0.0,0.0,0.9736959429335711,1.0,0,0,6552,177
default,full,KNN,0.87,0.0,0.0,0.0,0.9736959429335711,1.0,0,0,6552,177
default,full,KNN,0.88,0.0,0.0,0.0,0.9736959429335711,1.0,0,0,6552,177
default,full,KNN,0.89,0.0,0.0,0.0,0.9736959429335711,1.0,0,0,6552,177
default,full,KNN,0.9,0.0,0.0,0.0,0.9736959429335711,1.0,0,0,6552,177
default,full,KNN,0.91,0.0,0.0,0.0,0.9736959429335711,1.0,0,0,6552,177
default,full,KNN,0.92,0.0,0.0,0.0,0.9736959429335711,1.0,0,0,6552,177
default,full,KNN,0.93,0.0,0.0,0.0,0.9736959429335711,1.0,0,0,6552,177
default,full,KNN,0.9400000000000001,0.0,0.0,0.0,0.9736959429335711,1.0,0,0,6552,177
default,full,KNN,0.9500000000000001,0.0,0.0,0.0,0.9736959429335711,1.0,0,0,6552,177
default,full,KNN,0.96,0.0,0.0,0.0,0.9736959429335711,1.0,0,0,6552,177
default,full,KNN,0.97,0.0,0.0,0.0,0.9736959429335711,1.0,0,0,6552,177
default,full,KNN,0.98,0.0,0.0,0.0,0.9736959429335711,1.0,0,0,6552,177
default,full,KNN,0.99,0.0,0.0,0.0,0.9736959429335711,1.0,0,0,6552,177
default,full,SVM (RBF),0.01,0.042821158690176324,0.96045197740113,0.08198697853870268,0.4342398573339278,0.42002442002442003,170,3800,2752,7
default,full,SVM (RBF),0.02,0.06397306397306397,0.8587570621468926,0.1190755973364669,0.6657750037152623,0.6605616605616605,152,2224,4328,25
default,full,SVM (RBF),0.03,0.07806691449814127,0.711864406779661,0.1407035175879397,0.7712884529647793,0.7728937728937729,126,1488,5064,51
default,full,SVM (RBF),0.04,0.0922165820642978,0.615819209039548,0.16041206769683589,0.8304354287412692,0.8362332112332113,109,1073,5479,68
default,full,SVM (RBF),0.05,0.10606060606060606,0.5536723163841808,0.17801998183469572,0.865507504829841,0.8739316239316239,98,826,5726,79
default,full,SVM (RBF),0.06,0.11491108071135431,0.4745762711864407,0.18502202643171806,0.8900282359934611,0.9012515262515263,84,647,5905,93
default,full,SVM (RBF),0.07,0.12371134020618557,0.4067796610169492,0.18972332015810278,0.9086045474810521,0.9221611721611722,72,510,6042,105
default,full,SVM (RBF),0.08,0.1320754716981132,0.3559322033898305,0.19266055045871558,0.9215336602764155,0.9368131868131868,63,414,6138,114
default,full,SVM (RBF),0.09,0.13881748071979436,0.3050847457627119,0.1908127208480566,0.9319363947094665,0.9488705738705738,54,335,6217,123
default,full,SVM (RBF),0.1,0.13897280966767372,0.2598870056497175,0.18110236220472442,0.9381780353692971,0.9565018315018315,46,285,6267,131
default,full,SVM (RBF),0.11,0.13620071684587814,0.21468926553672316,0.16666666666666669,0.9435280130777233,0.9632173382173382,38,241,6311,139
default,full,SVM (RBF),0.12,0.14285714285714285,0.192090395480226,0.16385542168674697,0.9484321593104473,0.9688644688644689,34,204,6348,143
default,full,SVM (RBF),0.13,0.14705882352941177,0.1694915254237288,0.1574803149606299,0.9522960320998662,0.9734432234432234,30,174,6378,147
default,full,SVM (RBF),0.14,0.14130434782608695,0.14689265536723164,0.14404432132963987,0.954079358002675,0.9758852258852259,26,158,6394,151
default,full,SVM (RBF),0.15,0.16455696202531644,0.14689265536723164,0.15522388059701495,0.9579432307920939,0.9798534798534798,26,132,6420,151
default,full,SVM (RBF),0.16,0.17391304347826086,0.13559322033898305,0.1523809523809524,0.9603209986625055,0.9826007326007326,24,114,6438,153
default,full,SVM (RBF),0.17,0.18803418803418803,0.12429378531073447,0.14965986394557823,0.9628473770248179,0.9855006105006106,22,95,6457,155
default,full,SVM (RBF),0.18,0.18691588785046728,0.11299435028248588,0.14084507042253522,0.9637390399762223,0.9867216117216118,20,87,6465,157
default,full,SVM (RBF),0.19,0.19318181818181818,0.096045197740113,0.12830188679245283,0.9656709763709318,0.9891636141636142,17,71,6481,160
default,full,SVM (RBF),0.2,0.21052631578947367,0.0903954802259887,0.12648221343873517,0.967157081289939,0.9908424908424909,16,60,6492,161
default,full,SVM (RBF),0.21,0.21428571428571427,0.0847457627118644,0.12145748987854249,0.967751523257542,0.9916056166056166,15,55,6497,162
default,full,SVM (RBF),0.22,0.2222222222222222,0.07909604519774012,0.11666666666666667,0.9684945757170457,0.9925213675213675,14,49,6503,163
default,full,SVM (RBF),0.23,0.22413793103448276,0.07344632768361582,0.11063829787234043,0.9689404071927478,0.9931318681318682,13,45,6507,164
default,full,SVM (RBF),0.24,0.24489795918367346,0.06779661016949153,0.10619469026548674,0.9699806806360529,0.9943528693528694,12,37,6515,165
default,full,SVM (RBF),0.25,0.23404255319148937,0.062146892655367235,0.09821428571428573,0.9699806806360529,0.9945054945054945,11,36,6516,166
default,full,SVM (RBF),0.26,0.225,0.05084745762711865,0.08294930875576038,0.9704265121117551,0.9952686202686203,9,31,6521,168
default,full,SVM (RBF),0.27,0.21621621621621623,0.04519774011299435,0.07476635514018691,0.9705751226036559,0.9955738705738706,8,29,6523,169
default,full,SVM (RBF),0.28,0.2222222222222222,0.04519774011299435,0.07511737089201877,0.9707237330955566,0.9957264957264957,8,28,6524,169
default,full,SVM (RBF),0.29,0.27586206896551724,0.04519774011299435,0.07766990291262135,0.9717640065388616,0.9967948717948718,8,21,6531,169
default,full,SVM (RBF),0.3,0.24,0.03389830508474576,0.0594059405940594,0.9717640065388616,0.9971001221001221,6,19,6533,171
default,full,SVM (RBF),0.31,0.20833333333333334,0.02824858757062147,0.04975124378109452,0.9716153960469609,0.9971001221001221,5,19,6533,172
default,full,SVM (RBF),0.32,0.18181818181818182,0.022598870056497175,0.04020100502512563,0.9716153960469609,0.9972527472527473,4,18,6534,173
default,full,SVM (RBF),0.33,0.19047619047619047,0.022598870056497175,0.0404040404040404,0.9717640065388616,0.9974053724053724,4,17,6535,173
default,full,SVM (RBF),0.34,0.15789473684210525,0.01694915254237288,0.03061224489795918,0.9717640065388616,0.9975579975579976,3,16,6536,174
default,full,SVM (RBF),0.35000000000000003,0.125,0.011299435028248588,0.020725388601036267,0.9719126170307624,0.9978632478632479,2,14,6538,175
