outcome,feature_set,model,precision,recall,threshold,average_precision
high_debt_burden,app,"Logistic (app, calibrated)",0.42699724517906334,0.9841269841269841,0.14639805215775784,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.4273335959038992,0.9841269841269841,0.14747334831368444,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.42722079968485327,0.9836734693877551,0.147551211035082,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.42719211822660097,0.9832199546485261,0.14761262705654324,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.4273032156243835,0.9823129251700681,0.14778649921507064,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.42735886300829057,0.981859410430839,0.14797068494675883,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.42744323790720634,0.981859410430839,0.14848677932711546,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.42769535113748763,0.980498866213152,0.1486492502090028,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.42777997625643055,0.980498866213152,0.1486573250875201,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.427864634870374,0.980498866213152,0.14967460471837052,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.4277513855898654,0.9800453514739229,0.14985430069463684,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.4278360720649376,0.9800453514739229,0.15016745159602304,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.42874156411274317,0.9795918367346939,0.1501767296206458,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.428798411122145,0.9791383219954648,0.15028520552325866,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.4288835915772745,0.9791383219954648,0.15084604119030373,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.4289688058811842,0.9791383219954648,0.15092172851036317,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.4291393361160803,0.9791383219954648,0.15122818358112475,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.4292246520874751,0.9791383219954648,0.15130793387301178,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.42911115529926425,0.9786848072562359,0.1515349729635444,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.42945273631840797,0.9786848072562359,0.1522986857825568,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.4301375323898744,0.9786848072562359,0.15256836463925355,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.4302232854864434,0.9786848072562359,0.1533190971395306,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.4301096709870389,0.9782312925170068,0.1534993180989364,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.4300817873528825,0.9777777777777777,0.15423027411536677,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.43022559393092435,0.9773242630385488,0.154927489831076,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.4304278288684526,0.9764172335600907,0.15519111789134674,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.4305138972205559,0.9764172335600907,0.1553103087388802,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.4305722288915566,0.9759637188208616,0.15563566477692709,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.4306583950370222,0.9759637188208616,0.15630222900245785,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.43083083083083085,0.9759637188208616,0.15653148460792415,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.43097575636145063,0.9755102040816327,0.15657814429792255,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.431062124248497,0.9755102040816327,0.15667783010640154,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.43132143573290554,0.9755102040816327,0.15679437667946933,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.4314944834503511,0.9755102040816327,0.1569584376067046,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.43164023288496284,0.9750566893424036,0.15795506128920062,0.5506808625171314
